placeId,category_code,location,market_value,number_condos,number_of_bedrooms,number_stories,taxable_building,taxable_land,total_area,total_livable_area,zoning,lat,lng
488299369,1,1150 S 7TH ST,289100.0,1,3,3,162863.0,81237.0,1372,1372,RSA5 ,39.93414602045042,-75.15588130324977
488299368,1,1152 S 7TH ST,481900.0,1,3,3,353258.0,128642.0,1722,1722,RSA5 ,39.934108242011945,-75.15589139816446
488299367,3,701 FEDERAL ST,308400.0,1,3,3,246720.0,61680.0,2165,2165,RSA5 ,39.9340132475353,-75.15586315449058
488299366,1,703 FEDERAL ST,277500.0,1,3,3,154592.0,77908.0,1536,1536,RSA5 ,39.93402426345627,-75.15592230979155
488299365,1,705 FEDERAL ST,280200.0,1,3,3,201536.0,78664.0,1536,1536,RSA5 ,39.934026032482116,-75.15597275427336
488299364,1,707 FEDERAL ST,320800.0,1,3,3,230738.0,90062.0,1824,1824,RSA5 ,39.934058842378015,-75.15602203860931
488299363,1,709 FEDERAL ST,320800.0,1,3,3,200738.0,90062.0,1656,1656,RSA5 ,39.934063087980036,-75.15608569632805
488299361,1,711 FEDERAL ST,320800.0,1,3,3,185738.0,90062.0,1824,1824,RSA5 ,39.93406957471205,-75.15614000694809
488299360,1,713 FEDERAL ST,313800.0,1,3,3,180706.0,88094.0,1728,1728,RSA5 ,39.93407531934656,-75.15619572817106
488299359,1,715 FEDERAL ST,310200.0,1,3,3,46088.0,87112.0,1680,1680,RSA5 ,39.93408312252625,-75.15625096002223
488299358,1,717 FEDERAL ST,306800.0,1,3,3,124445.0,86155.0,1632,1632,RSA5 ,39.93408982541368,-75.15630770041791
488299357,1,719 FEDERAL ST,306800.0,1,3,3,220645.0,86155.0,1632,1632,RSA5 ,39.93409729255228,-75.15636540652015
488299356,1,721 FEDERAL ST,313800.0,1,3,3,59206.0,88094.0,1728,1728,RSA5 ,39.934104283392976,-75.15642069866573
488299355,1,723 FEDERAL ST,290500.0,1,3,3,208909.0,81591.0,1568,1568,RSA5 ,39.93411071733406,-75.15647578969208
488299354,1,725 FEDERAL ST,334100.0,1,3,3,240253.0,93847.0,1704,1704,RSA5 ,39.93411933217784,-75.15653317230003
488299353,1,727 FEDERAL ST,329100.0,1,3,3,40766.0,92434.0,1728,1728,RSA5 ,39.93412737464888,-75.1565897094767
488299352,1,729 FEDERAL ST,286100.0,1,3,3,66997.0,80303.0,1508,1508,RSA5 ,39.934133588924674,-75.1566458880493
488299351,1,731 FEDERAL ST,291700.0,1,3,3,164781.0,81919.0,1584,1584,RSA5 ,39.934141460156134,-75.1567026249033
488299350,1,733 FEDERAL ST,395600.0,1,3,3,239537.0,111063.0,1630,1630,RSA5 ,39.934147919749115,-75.15675778054641
488299349,1,735 FEDERAL ST,405800.0,1,3,3,246808.0,113992.0,1802,1802,RSA5 ,39.934155362019375,-75.15681344061213
488299348,1,737 FEDERAL ST,260100.0,1,2,2,23512.0,73088.0,1092,1092,RSA5 ,39.93415748019302,-75.1568714141046
488299347,1,739 FEDERAL ST,343900.0,1,3,3,247361.0,96539.0,1904,1904,RSA5 ,39.93416398476902,-75.15692999740648
488279233,5,1222-24 S 8TH ST,337200.0,1,3,3,298550.0,38650.0,3842,3456,CMX2 ,39.93328601340311,-75.1577774486995
488279231,4,720-30 REED ST,2159000.0,1,3,3,866400.0,1292600.0,19704,19704,RSA5 ,39.93133990992155,-75.15726859439134
488275925,2,1314 S 7TH ST,246900.0,1,3,3,207643.0,39257.0,1500,1500,RSA5 ,39.93227935741981,-75.15630414068339
488275924,1,1316 S 7TH ST,230700.0,1,3,3,149019.0,36681.0,1350,1350,RSA5 ,39.93224319775345,-75.15631147204182
488275923,1,1318 S 7TH ST,230700.0,1,3,3,54819.0,36681.0,1350,1350,RSA5 ,39.932206982613344,-75.15631890031115
488275922,1,702 SEARS ST,426500.0,1,3,3,0.0,64365.0,960,960,RSA5 ,39.93225285196206,-75.15642651965031
488275921,1,704 SEARS ST,163400.0,1,2,2,137420.0,25980.0,600,600,RSA5 ,39.93226188396003,-75.15647222530427
488275920,1,706 SEARS ST,200300.0,1,2,2,168452.0,31848.0,600,600,RSA5 ,39.93227012332951,-75.15651316260029
488275919,1,708 SEARS ST,174900.0,1,2,2,147090.0,27810.0,816,816,RSA5 ,39.932278292464325,-75.15655414237911
488275918,1,710 SEARS ST,153800.0,1,2,2,129345.0,24455.0,600,600,RSA5 ,39.9322865776415,-75.15659587147309
488275917,1,712 SEARS ST,161400.0,1,2,2,90737.0,25663.0,691,691,RSA5 ,39.93229595553065,-75.15663783041397
488275914,3,1401 S 8TH ST,275900.0,1,2,2,220720.0,55180.0,2624,2624,RSA5 ,39.931509580624926,-75.15764068386405
488275913,2,1403 S 8TH ST,353700.0,1,3,3,297461.0,56239.0,2640,2640,RSA5 ,39.93146323757411,-75.15764191658931
488275912,1,1405 S 8TH ST,252300.0,1,3,3,166900.0,40400.0,2340,2340,RSA5 ,39.93141319516156,-75.15765252586965
488275910,1,1407 S 8TH ST,258300.0,1,2,2,172230.0,41070.0,1800,1800,RSA5 ,39.931364188833705,-75.15766416768305
488275909,1,1409 S 8TH ST,426100.0,1,2,2,120146.0,64362.0,2284,2284,RSA5 ,39.93131617196874,-75.15767458029698
488275908,1,1411 S 8TH ST,275500.0,1,2,2,56096.0,43804.0,2140,2140,RSA5 ,39.93126907014036,-75.15768581237066
488275907,1,1413 S 8TH ST,260400.0,1,2,2,47696.0,41404.0,1860,1860,RSA5 ,39.93122207241261,-75.15769587008295
488275906,1,1415 S 8TH ST,260400.0,1,2,2,173996.0,41404.0,1860,1860,RSA5 ,39.93117549862409,-75.1577064663697
488275905,1,1417 S 8TH ST,291500.0,1,2,2,200152.0,46348.0,2166,2166,RSA5 ,39.93112957904715,-75.15771630854728
488275904,1,1419 S 8TH ST,243200.0,1,2,2,42332.0,38668.0,1568,1568,RSA5 ,39.931083768499,-75.15772698805141
488275903,1,1421 S 8TH ST,243600.0,1,2,2,204868.0,38732.0,1596,1596,RSA5 ,39.93103960320485,-75.15773667083455
488275902,1,1423 S 8TH ST,305600.0,1,3,3,257010.0,48590.0,1594,1594,RSA5 ,39.9310046367457,-75.15780305018775
488275897,1,1425 S 8TH ST,485800.0,1,2,2,272692.0,73380.0,2624,2624,RSA5 ,39.930950049117826,-75.15772526833719
488275893,2,1441-45 S 8TH ST,628700.0,1,1,1,483737.0,99963.0,10053,10053,CMX2 ,39.93060683496723,-75.15785633000715
488275892,1,1447 S 8TH ST,213200.0,1,3,3,130911.0,37289.0,2418,2418,CMX2 ,39.93051992390725,-75.15787559547465
488275891,3,1449 S 8TH ST,390800.0,1,3,3,99440.0,78160.0,3510,3510,CMX2 ,39.930467721218186,-75.15788737759955
488275890,4,725 DICKINSON ST,697400.0,1,2,2,557920.0,139480.0,8360,8360,CMX2 ,39.930523036282146,-75.15763875909407
488275889,1,1427-31 S 8TH ST,645800.0,1,3,3,543118.0,102682.0,11844,11844,RSA5 ,39.930770665213494,-75.15758308708921
488275888,1,1406 S BEULAH ST,215500.0,1,2,2,48536.0,34264.0,1350,1350,RSA5 ,39.93115722260161,-75.15721477640356
488275887,1,1407 S FRANKLIN ST,178200.0,1,2,2,54467.0,28333.0,800,800,RSA5 ,39.93118149579243,-75.15738976128837
488275886,1,1409 S FRANKLIN ST,170700.0,1,1,1,143559.0,27141.0,700,700,RSA5 ,39.93114317276956,-75.15739805107934
488275885,1,1411 S FRANKLIN ST,193300.0,1,2,2,117565.0,30735.0,871,871,RSA5 ,39.93110452578254,-75.15740659782647
488275884,1,1413 S FRANKLIN ST,271300.0,1,2,2,228163.0,43137.0,1092,1092,RSA5 ,39.93106649986334,-75.15741491722869
488275883,1,1415 S FRANKLIN ST,293100.0,1,2,2,203827.0,44273.0,900,900,RSA5 ,39.93102894779911,-75.15742367148073
488275882,1,1417 S FRANKLIN ST,170000.0,1,2,2,142800.0,27200.0,928,928,RSA5 ,39.930990190158674,-75.15743150849306
488275881,1,1419 S FRANKLIN ST,195700.0,1,2,2,164584.0,31116.0,1100,1100,RSA5 ,39.93095213778357,-75.15744065047676
488275880,1,1421 S FRANKLIN ST,189000.0,1,2,2,158949.0,30051.0,1008,1008,RSA5 ,39.93091403837989,-75.15744914702931
488275879,6,1423 S FRANKLIN ST,30000.0,1,1,1,0.0,30000.0,625,350,RSA5 ,39.930875757740395,-75.15745751823367
488275879,6,1425 S FRANKLIN ST,30000.0,1,1,1,0.0,30000.0,672,350,RSA5 ,39.93084112261215,-75.15745592512856
488275878,1,1408 S BEULAH ST,196600.0,1,2,2,120340.0,31260.0,1074,1074,RSA5 ,39.93111561047209,-75.15722412454923
488275877,1,1410 S BEULAH ST,214300.0,1,2,2,48726.0,34074.0,1332,1332,RSA5 ,39.931073657649634,-75.15723358750238
488275876,1,1412 S BEULAH ST,197000.0,1,2,2,120677.0,31323.0,1080,1080,RSA5 ,39.931032695829494,-75.15724236776491
488275875,1,1414 S BEULAH ST,199900.0,1,2,2,168116.0,31784.0,1120,1120,RSA5 ,39.930992276974784,-75.15725149128995
488275874,1,1416 S BEULAH ST,195600.0,1,2,2,51698.0,31102.0,1092,1092,RSA5 ,39.9309534758667,-75.15726019495891
488275873,1,1418 S BEULAH ST,195600.0,1,2,2,51700.0,31100.0,1092,1092,RSA5 ,39.930916481760995,-75.15726867987959
488275872,1,1420 S BEULAH ST,195600.0,1,2,2,119500.0,31100.0,1092,1092,RSA5 ,39.9308791714216,-75.15727668763972
488275871,1,1422 S BEULAH ST,195600.0,1,2,2,51700.0,31100.0,1092,1092,RSA5 ,39.930840687527706,-75.1572849952982
488275870,1,1424 S BEULAH ST,190000.0,1,2,2,114600.0,30400.0,1092,1092,RSA5 ,39.9308005184311,-75.1572910978872
488275869,1,1437 S FRANKLIN ST,258800.0,1,2,2,219708.0,39092.0,746,746,RSA5 ,39.93075308201687,-75.15733447651425
488275869,1,1435 S FRANKLIN ST,181400.0,1,2,2,107557.0,28843.0,746,746,RSA5 ,39.93078255280888,-75.15734672378916
488275868,1,1426 S BEULAH ST,301000.0,1,2,2,210535.0,45465.0,1080,1080,RSA5 ,39.9306399324975,-75.15724012264842
488275867,1,1441 S FRANKLIN ST,128500.0,1,2,2,106026.0,22474.0,952,952,RSA5 ,39.93067886609629,-75.1573511389022
488275866,1,1428 S BEULAH ST,310500.0,1,2,2,218599.0,46901.0,1152,1152,RSA5 ,39.930633285116365,-75.15718422560333
488275865,1,1430 S BEULAH ST,312800.0,1,2,2,220552.0,47248.0,1152,1152,RSA5 ,39.93062573857029,-75.15712618013848
488275864,1,715 DICKINSON ST,175200.0,1,2,2,147344.0,27856.0,750,750,RSA5 ,39.930397861577454,-75.15722591100527
488275863,1,713 DICKINSON ST,58100.0,1,1,1,46480.0,11620.0,469,469,RSA5 ,39.93039026397504,-75.15717429413894
488275862,1,717 DICKINSON ST,268900.0,1,1,1,226145.0,42755.0,2129,2129,RSA5 ,39.930453654924975,-75.1572778990428
488275861,1,712 REED ST,250400.0,1,2,2,210586.0,39814.0,1800,1800,RSA5 ,39.93133689935568,-75.15690889537444
488275860,1,710 REED ST,239500.0,1,2,2,156420.0,38080.0,1610,1610,RSA5 ,39.931328848824855,-75.15684916800411
488275859,1,708 REED ST,241600.0,1,2,2,158186.0,38414.0,1464,1464,RSA5 ,39.93132128138822,-75.15679164008006
488275858,1,706 REED ST,241600.0,1,2,2,203186.0,38414.0,1464,1464,RSA5 ,39.93131370052205,-75.1567351133527
488275857,1,704 REED ST,200900.0,1,2,2,123958.0,31942.0,1072,1040,RSA5 ,39.93130099911564,-75.15668021923669
488275856,1,702 REED ST,490200.0,1,3,3,371155.0,74045.0,2599,2599,RSA5 ,39.93129617507336,-75.15661543449978
488275855,1,711 DICKINSON ST,204500.0,1,3,3,27184.0,32516.0,1232,1232,RSA5 ,39.930395113343685,-75.15704865109082
488275854,1,709 DICKINSON ST,190600.0,1,2,2,115295.0,30305.0,1080,1080,RSA5 ,39.93038862667297,-75.15700261544701
488275853,1,707 DICKINSON ST,206800.0,1,3,3,128919.0,32881.0,1080,1080,RSA5 ,39.93038400805379,-75.15696025721047
488275852,1,705 DICKINSON ST,180000.0,1,3,3,151200.0,28800.0,1080,1080,RSA5 ,39.93037681122641,-75.15691816119201
488275851,1,703 DICKINSON ST,164600.0,1,2,2,138429.0,26171.0,756,756,RSA5 ,39.93033660135507,-75.15685782883192
488275850,1,701 DICKINSON ST,164600.0,1,2,2,138429.0,26171.0,756,756,RSA5 ,39.93033061280653,-75.15679963760124
488275849,3,1452 S 7TH ST,163700.0,1,3,3,130960.0,32740.0,1261,1261,RSA5 ,39.93029773843237,-75.15670597216881
488275848,3,1450 S 7TH ST,148700.0,1,3,3,118960.0,29740.0,1146,1146,RSA5 ,39.93033405644263,-75.15669747419187
488275847,1,1448 S 7TH ST,223600.0,1,2,2,188047.0,35553.0,1440,1440,RSA5 ,39.93037768975494,-75.15675228515717
488275846,2,1446 S 7TH ST,243700.0,1,2,2,159952.0,38748.0,1440,1440,RSA5 ,39.93041568397757,-75.15674244637611
488275845,2,1444 S 7TH ST,275200.0,1,3,3,231443.0,43757.0,1980,1980,RSA5 ,39.930454746334966,-75.1567344195141
488275844,2,1442 S 7TH ST,245600.0,1,2,2,206550.0,39050.0,1440,1440,RSA5 ,39.93049398525825,-75.15672503647728
488275843,2,1440 S 7TH ST,165400.0,1,2,2,133260.0,32140.0,1788,1788,RSA5 ,39.93053729545678,-75.15671603294847
488275842,1,1438 S 7TH ST,226400.0,1,2,2,145403.0,35997.0,1440,1440,RSA5 ,39.930581199154666,-75.1567060213163
488275841,2,1436 S 7TH ST,300100.0,1,2,2,252384.0,47716.0,2400,2400,RSA5 ,39.93062662317653,-75.1567049880555
488275840,1,1434 S 7TH ST,304500.0,1,3,3,211083.0,48417.0,1973,1973,RSA5 ,39.93067064568387,-75.15670297951584
488275839,1,1432 S 7TH ST,273200.0,1,3,3,49561.0,43439.0,1830,1830,RSA5 ,39.930713456746176,-75.15668863822422
488275838,2,1430 S 7TH ST,264500.0,1,1,1,222443.0,42057.0,1740,1740,RSA5 ,39.93075654868678,-75.15667321062958
488275837,2,1428 S 7TH ST,296300.0,1,3,3,36888.0,47112.0,2400,2400,RSA5 ,39.93079954796207,-75.15664826677366
488275836,2,1426 S 7TH ST,241200.0,1,3,3,202849.0,38351.0,1440,1440,RSA5 ,39.93083759607377,-75.15663786286932
488275835,1,1424 S 7TH ST,222300.0,1,3,3,186954.0,35346.0,1212,1212,RSA5 ,39.93087064507279,-75.15663095365306
488275834,5,1418-22 S 7TH ST,295700.0,1,2,2,267199.0,28501.0,5544,5544,RSA5 ,39.930947318764076,-75.15660942504591
488275833,1,1416 S 7TH ST,396300.0,1,3,3,291439.0,59861.0,1758,1758,RSA5 ,39.93103098531353,-75.1565812451839
488275832,1,1439 S BEULAH ST,449200.0,1,3,3,0.0,67380.0,1512,1512,RSA5 ,39.93062605265934,-75.15693146266332
488275831,1,1441 S BEULAH ST,449200.0,1,3,3,0.0,67380.0,1512,1512,RSA5 ,39.93058795158449,-75.15693956511274
488275830,1,1443 S BEULAH ST,449200.0,1,3,3,0.0,67380.0,1512,1512,RSA5 ,39.93055294714562,-75.15694789935193
488275829,1,1445 S BEULAH ST,457600.0,1,3,3,0.0,68640.0,1512,1512,RSA5 ,39.93051658157147,-75.15695612751202
488275828,1,1447 S BEULAH ST,455500.0,1,3,3,0.0,68325.0,1568,1568,RSA5 ,39.93047996370721,-75.1569638374547
488275827,1,1401 S BEULAH ST,175000.0,1,2,2,102000.0,28000.0,1050,1050,RSA5 ,39.931208642591976,-75.15687560747189
488275826,1,1403 S BEULAH ST,206000.0,1,2,2,50046.0,32754.0,1206,1206,RSA5 ,39.93116805876512,-75.1568844870736
488275825,1,1405 S BEULAH ST,202900.0,1,2,2,170639.0,32261.0,1162,1162,RSA5 ,39.931127185285355,-75.15689378617608
488275824,1,1407 S BEULAH ST,209600.0,1,2,2,131274.0,33326.0,1260,1260,RSA5 ,39.93108527038393,-75.1569022554124
488275823,1,1409 S BEULAH ST,202900.0,1,2,2,125639.0,32261.0,1162,1162,RSA5 ,39.93104413671596,-75.15691295833331
488275822,1,1411 S BEULAH ST,170800.0,1,3,3,55627.0,29873.0,1542,1542,RSA5 ,39.93100457367717,-75.15692107799718
488275821,1,1413 S BEULAH ST,203100.0,1,2,2,125807.0,32293.0,1164,1164,RSA5 ,39.9309663244046,-75.1569292809516
488275820,1,1415 S BEULAH ST,305900.0,1,2,2,214694.0,46206.0,1164,1164,RSA5 ,39.93092864789232,-75.15693846739353
488275819,1,1417 S BEULAH ST,203100.0,1,2,2,170807.0,32293.0,1164,1164,RSA5 ,39.93089044408002,-75.15694668849093
488275818,1,1419 S BEULAH ST,195300.0,1,2,2,51747.0,31053.0,1056,1056,RSA5 ,39.93085273362898,-75.15695564915609
488275817,1,1421 S BEULAH ST,203100.0,1,2,2,170807.0,32293.0,1164,1164,RSA5 ,39.93081476698072,-75.15696371957189
488275816,1,1423 S BEULAH ST,204000.0,1,2,2,50364.0,32436.0,1036,1036,RSA5 ,39.93077555877024,-75.15696748825805
488275814,1,1435 S BEULAH ST,202600.0,1,2,2,50587.0,32213.0,1200,1200,RSA5 ,39.93069736539475,-75.15691754742518
488268794,3,638 WASHINGTON AVE,591800.0,1,3,3,473440.0,118360.0,3078,3078,CA1  ,39.93524518365686,-75.15515783236228
488268793,3,640 WASHINGTON AVE,437900.0,1,3,3,350320.0,87580.0,2274,2274,RSA5 ,39.93526624450715,-75.15521730739485
488268792,1,642 WASHINGTON AVE,334200.0,1,3,3,240355.0,93845.0,2160,2160,RSA5 ,39.935282632328615,-75.15527872005225
488268791,3,644 WASHINGTON AVE,143500.0,1,3,3,114800.0,28700.0,1122,892,CMX3 ,39.93530706385312,-75.15532764247133
488268790,1,1131 S 7TH ST,290700.0,1,3,3,164113.0,81587.0,825,825,RSA5 ,39.93472137814642,-75.15542669638153
488268789,1,1129 S 7TH ST,247100.0,1,3,3,177665.0,69435.0,1008,1008,RSA5 ,39.934758047282855,-75.15541392805055
488268788,1,1127 S 7TH ST,267500.0,1,2,2,196102.0,71398.0,780,780,RSA5 ,39.93479378911845,-75.15540254696221
488268787,1,1125 S 7TH ST,340400.0,1,3,3,244748.0,95652.0,1162,1162,RSA5 ,39.93483104055746,-75.15538931160762
488268786,1,1123 S 7TH ST,263400.0,1,3,3,63397.0,74003.0,1283,1283,RSA5 ,39.9348686858536,-75.15537739550287
488268785,1,1121 S 7TH ST,448800.0,1,3,3,283992.0,119808.0,1442,1442,RSA5 ,39.93490939463232,-75.15536301101734
488268784,1,1119 S 7TH ST,256400.0,1,2,2,18225.0,66975.0,1092,1092,RSA5 ,39.93495247826387,-75.15534905435473
488268783,1,1117 S 7TH ST,244500.0,1,2,2,130795.0,68705.0,1092,1092,RSA5 ,39.93499363285126,-75.1553342232626
488268782,1,1115 S 7TH ST,243500.0,1,2,2,13176.0,68424.0,1056,1056,RSA5 ,39.93503488456436,-75.15532049919398
488268781,1,1113 S 7TH ST,388200.0,1,2,2,239571.0,103629.0,1216,1216,RSA5 ,39.93507704391937,-75.15530587315875
488268780,1,1111 S 7TH ST,274900.0,1,2,2,29253.0,77247.0,1388,1388,RSA5 ,39.93512457346417,-75.15527452595387
488268779,1,1109 S 7TH ST,262200.0,1,2,2,143522.0,73678.0,1300,1300,RSA5 ,39.9351704875302,-75.15529642654062
488268778,1,1135 S 7TH ST,467200.0,1,3,3,306481.0,124719.0,1704,1704,RSA5 ,39.93463076032064,-75.15539074958352
488268777,1,1133 S 7TH ST,274200.0,1,3,3,39751.0,76949.0,1260,1260,RSA5 ,39.9346721590422,-75.15539662597806
488268776,1,1137 S 7TH ST,499800.0,1,3,3,366378.0,133422.0,2016,2016,RSA5 ,39.9345867020203,-75.155399897765
488268775,1,1139 S 7TH ST,469800.0,1,3,3,344387.0,125413.0,1536,1536,RSA5 ,39.934543760086044,-75.15540968333808
488268774,1,1141 S 7TH ST,314500.0,1,3,3,54476.0,88324.0,1728,1728,RSA5 ,39.93450074018818,-75.15541869119645
488268773,1,1143 S 7TH ST,291300.0,1,3,3,209480.0,81820.0,1536,1536,RSA5 ,39.93445736074777,-75.15542777714295
488268772,1,1145 S 7TH ST,291300.0,1,3,3,164480.0,81820.0,1536,1536,RSA5 ,39.93441376971405,-75.15543738731564
488268771,1,1147 S 7TH ST,291300.0,1,3,3,164480.0,81820.0,1536,1536,RSA5 ,39.93437019072432,-75.15544713161572
488268770,3,1149 S 7TH ST,216900.0,1,3,3,173520.0,43380.0,1568,1568,RSA5 ,39.93432718458797,-75.15545634957927
488268769,1,621 ANNIN ST,244700.0,1,2,2,3240.0,68760.0,1160,1160,RSA5 ,39.93434874460753,-75.15529913716371
488268768,1,619 ANNIN ST,462900.0,1,3,3,67677.0,123571.0,1610,1610,RSA5 ,39.934347263086636,-75.15524616036569
488268767,1,617 ANNIN ST,466500.0,1,3,3,0.0,124532.0,1494,1494,RSA5 ,39.934339688558325,-75.15519440520765
488268766,1,615 ANNIN ST,282400.0,1,3,3,158046.0,79354.0,1378,1378,RSA5 ,39.93432756403266,-75.15514417094293
488268764,1,613 ANNIN ST,268700.0,1,3,3,148291.0,75409.0,1404,1404,RSA5 ,39.93431602204575,-75.1550443420761
488268762,1,611 ANNIN ST,415500.0,1,3,3,259583.0,110917.0,1404,1404,RSA5 ,39.93430941271012,-75.15499905067375
488268761,1,609 ANNIN ST,417400.0,1,3,3,305975.0,111425.0,1404,1404,RSA5 ,39.93430279929482,-75.15495262411862
488268760,1,607 ANNIN ST,262000.0,1,3,3,143428.0,73572.0,1296,1296,RSA5 ,39.934297041011355,-75.15490807272002
488268759,1,605 ANNIN ST,245500.0,1,3,3,131514.0,68986.0,975,975,RSA5 ,39.93429149399209,-75.15486632814392
488268758,1,603 ANNIN ST,331200.0,1,3,3,238133.0,93067.0,1224,1224,RSA5 ,39.93428589694505,-75.15482635517338
488268757,1,703 ELLSWORTH ST,186000.0,1,3,3,133786.0,52214.0,618,618,RSA5 ,39.93477453766797,-75.15579333951653
488268757,1,705 ELLSWORTH ST,182400.0,1,3,3,131246.0,51154.0,576,576,RSA5 ,39.93478575918597,-75.15585058917289
488268756,1,707 ELLSWORTH ST,253100.0,1,3,3,182024.0,71076.0,696,696,RSA5 ,39.93479496006857,-75.15589423238663
488268755,1,709 ELLSWORTH ST,257900.0,1,3,3,185430.0,72470.0,720,720,RSA5 ,39.93480412489,-75.15593942898829
488268754,1,711 ELLSWORTH ST,276400.0,1,3,3,18122.0,77578.0,1202,1202,RSA5 ,39.93481338380665,-75.15598643618878
488268753,1,713 ELLSWORTH ST,218400.0,1,3,3,8283.0,61317.0,827,827,RSA5 ,39.934824719655104,-75.15603504136892
488268752,1,715 ELLSWORTH ST,255500.0,1,3,3,183769.0,71731.0,1176,1176,RSA5 ,39.93483428354264,-75.15608370248913
488268751,1,719 ELLSWORTH ST,167200.0,1,3,3,70520.0,51680.0,812,812,RSA5 ,39.934852822439844,-75.15617909261036
488268750,1,721 ELLSWORTH ST,222800.0,1,3,3,160273.0,62527.0,812,812,RSA5 ,39.93486277037502,-75.15622680978356
488268749,1,723 ELLSWORTH ST,264200.0,1,2,2,189960.0,74240.0,1140,1140,RSA5 ,39.934872421801785,-75.15627627755767
488268748,1,725 ELLSWORTH ST,336300.0,1,3,3,196800.0,94500.0,1125,1125,RSA5 ,39.93488364255581,-75.15632816561538
488268747,1,727 ELLSWORTH ST,508600.0,1,1,1,365683.0,142917.0,2070,2070,RSA5 ,39.93489385790865,-75.1563798216859
488268746,1,729 ELLSWORTH ST,518000.0,1,3,3,327442.0,145558.0,2094,2094,RSA5 ,39.93490431747895,-75.15643108220654
488268745,1,731 ELLSWORTH ST,292300.0,1,3,3,165257.0,82043.0,1488,1488,RSA5 ,39.93491499347239,-75.15648267039941
488268744,1,733 ELLSWORTH ST,463100.0,1,3,3,339475.0,123625.0,1440,1440,RSA5 ,39.934925634305614,-75.15653525482287
488268743,1,735 ELLSWORTH ST,276600.0,1,3,3,198918.0,77682.0,1244,1244,RSA5 ,39.93493640608978,-75.15658725606774
488268742,1,737 ELLSWORTH ST,279200.0,1,2,2,40944.0,78456.0,1380,1380,RSA5 ,39.93494694007586,-75.15663850444567
488268741,1,739 ELLSWORTH ST,316900.0,1,3,3,182921.0,88979.0,1638,1638,RSA5 ,39.93495766937181,-75.15669133835509
488268740,1,741 ELLSWORTH ST,326600.0,1,3,3,189927.0,91673.0,1767,1767,RSA5 ,39.93496848746406,-75.15674367730723
488268739,1,1126 S 7TH ST,281500.0,1,1,1,202398.0,79102.0,1334,1334,RSA5 ,39.934757918653325,-75.15570882926217
488268738,1,1124 S 7TH ST,266500.0,1,2,2,28913.0,74887.0,1264,1264,RSA5 ,39.93481738965471,-75.15576260791724
488268737,1,1122 S 7TH ST,265500.0,1,2,2,29194.0,74606.0,1264,1264,RSA5 ,39.93485527575688,-75.15574914721574
488268736,3,1116-20 S 7TH ST,670900.0,1,2,2,536720.0,134180.0,4606,4606,CMX2 ,39.93494937831207,-75.1557161326797
488268735,1,708 ALTER ST,381600.0,1,3,3,234732.0,101868.0,1125,1125,RSA5 ,39.93504434588768,-75.15599955496272
488268734,1,710 ALTER ST,366900.0,1,3,3,218801.0,103099.0,1428,1428,RSA5 ,39.93505701830604,-75.15604439197334
488268733,5,712 ALTER ST,185000.0,1,1,1,156350.0,28650.0,2849,2628,RSA5 ,39.934992951654976,-75.1561067895221
488268732,1,714 ALTER ST,304400.0,1,3,3,72299.0,85501.0,1552,1552,RSA5 ,39.935051345996605,-75.15618308813139
488268731,1,716 ALTER ST,329000.0,1,3,3,94764.0,92436.0,1792,1792,RSA5 ,39.93506597513673,-75.15623687929181
488268730,1,718 ALTER ST,390400.0,1,3,3,235698.0,109702.0,1600,1600,RSA5 ,39.935108288258704,-75.15629964348624
488268728,1,1125 S FRANKLIN ST,252300.0,1,2,2,136422.0,70878.0,846,846,RSA5 ,39.9350445789094,-75.1563501963761
488268727,1,1139 S 8TH ST,361400.0,1,3,3,259861.0,101539.0,2016,2016,RSA5 ,39.9345290209322,-75.15701105993651
488268726,1,1137 S 8TH ST,287200.0,1,3,3,19267.0,80633.0,1410,1410,RSA5 ,39.93457068550014,-75.15700319446944
488268725,5,1133-35 S 8TH ST,242700.0,1,2,2,224588.0,18112.0,3600,3600,RSA5 ,39.934630814630594,-75.15698994863514
488268723,2,1131 S 8TH ST,349700.0,1,2,2,251520.0,98180.0,1500,1500,RSA5 ,39.934691463745644,-75.15697698608115
488268721,2,1129 S 8TH ST,358400.0,1,2,2,257719.0,100681.0,1600,1600,RSA5 ,39.93473323085677,-75.15696835587849
488268719,2,1127 S 8TH ST,395200.0,1,2,2,239236.0,110964.0,2000,2000,RSA5 ,39.93478163111261,-75.1569576865022
488268716,1,740 ELLSWORTH ST,239000.0,1,2,2,171842.0,67158.0,1024,1024,RSA5 ,39.934723965528654,-75.15682576871727
488268714,1,738 ELLSWORTH ST,326700.0,1,2,2,104453.0,87213.0,968,968,RSA5 ,39.93471779817317,-75.15677604397794
488268713,1,736 ELLSWORTH ST,276500.0,1,3,3,198816.0,77684.0,1344,1344,RSA5 ,39.9347114187235,-75.15672765929561
488268711,1,734 ELLSWORTH ST,264500.0,1,3,3,190275.0,74225.0,1176,1176,RSA5 ,39.93470501725214,-75.15667921811044
488268709,1,732 ELLSWORTH ST,264500.0,1,3,3,46975.0,74225.0,1176,1176,RSA5 ,39.9346986484562,-75.15662999149495
488268706,1,730 ELLSWORTH ST,265700.0,1,3,3,191040.0,74660.0,1218,1218,RSA5 ,39.93469249516343,-75.15658184868093
